ULN,First Name,Last Name,Date of Birth,UKPRN,Academic year,Core code,Specialism code(s)
9400008545,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8545,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8545,12011981,99999902,{AcademicYear},77777777,70000002
9400008546,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8546,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8546,12011981,99999902,{AcademicYear},77777777,70000002
9400008547,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8547,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8547,12011981,99999902,{AcademicYear},77777777,70000002
9400008548,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8548,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8548,12011981,99999902,{AcademicYear},77777777,70000002
9400008549,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8549,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8549,12011981,99999902,{AcademicYear},77777777,70000002
9400008550,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8550,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8550,12011981,99999902,{AcademicYear},77777777,70000002
9400008551,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8551,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8551,12011981,99999902,{AcademicYear},77777777,70000002
9400008552,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8552,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8552,12011981,99999902,{AcademicYear},77777777,70000002
9400008553,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8553,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8553,12011981,99999902,{AcademicYear},77777777,70000002
9400008554,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8554,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8554,12011981,99999902,{AcademicYear},77777777,70000002
9400008555,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8555,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8555,12011981,99999902,{AcademicYear},77777777,70000002
9400008556,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8556,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8556,12011981,99999902,{AcademicYear},77777777,70000002
9400008557,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8557,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8557,12011981,99999902,{AcademicYear},77777777,70000002
9400008558,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8558,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8558,12011981,99999902,{AcademicYear},77777777,70000002
9400008559,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8559,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8559,12011981,99999902,{AcademicYear},77777777,70000002
9400008560,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8560,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8560,12011981,99999902,{AcademicYear},77777777,70000002
9400008561,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8561,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8561,12011981,99999902,{AcademicYear},77777777,70000002
9400008562,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8562,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8562,12011981,99999902,{AcademicYear},77777777,70000002
9400008563,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8563,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8563,12011981,99999902,{AcademicYear},77777777,70000002
9400008564,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8564,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8564,12011981,99999902,{AcademicYear},77777777,70000002
9400008565,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8565,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8565,12011981,99999902,{AcademicYear},77777777,70000002
9400008566,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8566,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8566,12011981,99999902,{AcademicYear},77777777,70000002
9400008567,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8567,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8567,12011981,99999902,{AcademicYear},77777777,70000002
9400008568,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8568,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8568,12011981,99999902,{AcademicYear},77777777,70000002
9400008569,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8569,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8569,12011981,99999902,{AcademicYear},77777777,70000002
9400008570,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8570,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8570,12011981,99999902,{AcademicYear},77777777,70000002
9400008571,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8571,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8571,12011981,99999902,{AcademicYear},77777777,70000002
9400008572,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8572,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8572,12011981,99999902,{AcademicYear},77777777,70000002
9400008573,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8573,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8573,12011981,99999902,{AcademicYear},77777777,70000002
9400008574,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8574,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8574,12011981,99999902,{AcademicYear},77777777,70000002
9400008575,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8575,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8575,12011981,99999902,{AcademicYear},77777777,70000002
9400008576,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8576,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8576,12011981,99999902,{AcademicYear},77777777,70000002
9400008577,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8577,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8577,12011981,99999902,{AcademicYear},77777777,70000002
9400008578,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8578,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8578,12011981,99999902,{AcademicYear},77777777,70000002
9400008579,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8579,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8579,12011981,99999902,{AcademicYear},77777777,70000002
9400008580,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8580,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8580,12011981,99999902,{AcademicYear},77777777,70000002
9400008581,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8581,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8581,12011981,99999902,{AcademicYear},77777777,70000002
9400008582,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8582,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8582,12011981,99999902,{AcademicYear},77777777,70000002
9400008583,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8583,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8583,12011981,99999902,{AcademicYear},77777777,70000002
9400008584,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8584,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8584,12011981,99999902,{AcademicYear},77777777,70000002
9400008585,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8585,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8585,12011981,99999902,{AcademicYear},77777777,70000002
9400008586,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8586,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8586,12011981,99999902,{AcademicYear},77777777,70000002
9400008587,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8587,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8587,12011981,99999902,{AcademicYear},77777777,70000002
9400008588,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8588,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8588,12011981,99999902,{AcademicYear},77777777,70000002
9400008589,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8589,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8589,12011981,99999902,{AcademicYear},77777777,70000002
9400008590,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8590,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8590,12011981,99999902,{AcademicYear},77777777,70000002
9400008591,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8591,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8591,12011981,99999902,{AcademicYear},77777777,70000002
9400008592,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8592,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8592,12011981,99999902,{AcademicYear},77777777,70000002
9400008593,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8593,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8593,12011981,99999902,{AcademicYear},77777777,70000002
9400008594,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8594,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8594,12011981,99999902,{AcademicYear},77777777,70000002
9400008595,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8595,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8595,12011981,99999902,{AcademicYear},77777777,70000002
9400008596,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8596,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8596,12011981,99999902,{AcademicYear},77777777,70000002
9400008597,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8597,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8597,12011981,99999902,{AcademicYear},77777777,70000002
9400008598,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8598,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8598,12011981,99999902,{AcademicYear},77777777,70000002
9400008599,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8599,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8599,12011981,99999902,{AcademicYear},77777777,70000002
9400008600,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8600,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8600,12011981,99999902,{AcademicYear},77777777,70000002
9400008601,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8601,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8601,12011981,99999902,{AcademicYear},77777777,70000002
9400008602,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8602,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8602,12011981,99999902,{AcademicYear},77777777,70000002
9400008603,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8603,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8603,12011981,99999902,{AcademicYear},77777777,70000002
9400008604,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8604,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8604,12011981,99999902,{AcademicYear},77777777,70000002
9400008605,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8605,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8605,12011981,99999902,{AcademicYear},77777777,70000002
9400008606,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8606,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8606,12011981,99999902,{AcademicYear},77777777,70000002
9400008607,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8607,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8607,12011981,99999902,{AcademicYear},77777777,70000002
9400008608,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8608,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8608,12011981,99999902,{AcademicYear},77777777,70000002
9400008609,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8609,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8609,12011981,99999902,{AcademicYear},77777777,70000002
9400008610,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8610,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8610,12011981,99999902,{AcademicYear},77777777,70000002
9400008611,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8611,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8611,12011981,99999902,{AcademicYear},77777777,70000002
9400008612,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8612,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8612,12011981,99999902,{AcademicYear},77777777,70000002
9400008613,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8613,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8613,12011981,99999902,{AcademicYear},77777777,70000002
9400008614,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8614,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8614,12011981,99999902,{AcademicYear},77777777,70000002
9400008615,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8615,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8615,12011981,99999902,{AcademicYear},77777777,70000002
9400008616,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8616,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8616,12011981,99999902,{AcademicYear},77777777,70000002
9400008617,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8617,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8617,12011981,99999902,{AcademicYear},77777777,70000002
9400008618,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8618,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8618,12011981,99999902,{AcademicYear},77777777,70000002
9400008619,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8619,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8619,12011981,99999902,{AcademicYear},77777777,70000002
9400008620,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8620,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8620,12011981,99999902,{AcademicYear},77777777,70000002
9400008621,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8621,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8621,12011981,99999902,{AcademicYear},77777777,70000002
9400008622,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8622,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8622,12011981,99999902,{AcademicYear},77777777,70000002
9400008623,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8623,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8623,12011981,99999902,{AcademicYear},77777777,70000002
9400008624,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8624,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8624,12011981,99999902,{AcademicYear},77777777,70000002
9400008625,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8625,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8625,12011981,99999902,{AcademicYear},77777777,70000002
9400008626,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8626,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8626,12011981,99999902,{AcademicYear},77777777,70000002
9400008627,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8627,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8627,12011981,99999902,{AcademicYear},77777777,70000002
9400008628,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8628,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8628,12011981,99999902,{AcademicYear},77777777,70000002
9400008629,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8629,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8629,12011981,99999902,{AcademicYear},77777777,70000002
9400008630,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8630,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8630,12011981,99999902,{AcademicYear},77777777,70000002
9400008631,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8631,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8631,12011981,99999902,{AcademicYear},77777777,70000002
9400008632,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8632,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8632,12011981,99999902,{AcademicYear},77777777,70000002
9400008633,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8633,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8633,12011981,99999902,{AcademicYear},77777777,70000002
9400008634,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8634,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8634,12011981,99999902,{AcademicYear},77777777,70000002
9400008635,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8635,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8635,12011981,99999902,{AcademicYear},77777777,70000002
9400008636,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8636,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8636,12011981,99999902,{AcademicYear},77777777,70000002
9400008637,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8637,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8637,12011981,99999902,{AcademicYear},77777777,70000002
9400008638,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8638,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8638,12011981,99999902,{AcademicYear},77777777,70000002
9400008639,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8639,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8639,12011981,99999902,{AcademicYear},77777777,70000002
9400008640,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8640,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8640,12011981,99999902,{AcademicYear},77777777,70000002
9400008641,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8641,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8641,12011981,99999902,{AcademicYear},77777777,70000002
9400008642,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8642,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8642,12011981,99999902,{AcademicYear},77777777,70000002
9400008643,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8643,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8643,12011981,99999902,{AcademicYear},77777777,70000002
9400008644,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8644,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8644,12011981,99999902,{AcademicYear},77777777,70000002
9400008645,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8645,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8645,12011981,99999902,{AcademicYear},77777777,70000002
9400008646,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8646,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8646,12011981,99999902,{AcademicYear},77777777,70000002
9400008647,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8647,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8647,12011981,99999902,{AcademicYear},77777777,70000002
9400008648,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8648,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8648,12011981,99999902,{AcademicYear},77777777,70000002
9400008649,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8649,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8649,12011981,99999902,{AcademicYear},77777777,70000002
9400008650,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8650,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8650,12011981,99999902,{AcademicYear},77777777,70000002
9400008651,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8651,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8651,12011981,99999902,{AcademicYear},77777777,70000002
9400008652,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8652,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8652,12011981,99999902,{AcademicYear},77777777,70000002
9400008653,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8653,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8653,12011981,99999902,{AcademicYear},77777777,70000002
9400008654,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8654,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8654,12011981,99999902,{AcademicYear},77777777,70000002
9400008655,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8655,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8655,12011981,99999902,{AcademicYear},77777777,70000002
9400008656,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8656,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8656,12011981,99999902,{AcademicYear},77777777,70000002
9400008657,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8657,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8657,12011981,99999902,{AcademicYear},77777777,70000002
9400008658,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8658,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8658,12011981,99999902,{AcademicYear},77777777,70000002
9400008659,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8659,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8659,12011981,99999902,{AcademicYear},77777777,70000002
9400008660,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8660,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8660,12011981,99999902,{AcademicYear},77777777,70000002
9400008661,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8661,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8661,12011981,99999902,{AcademicYear},77777777,70000002
9400008662,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8662,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8662,12011981,99999902,{AcademicYear},77777777,70000002
9400008663,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8663,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8663,12011981,99999902,{AcademicYear},77777777,70000002
9400008664,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8664,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8664,12011981,99999902,{AcademicYear},77777777,70000002
9400008665,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8665,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8665,12011981,99999902,{AcademicYear},77777777,70000002
9400008666,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8666,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8666,12011981,99999902,{AcademicYear},77777777,70000002
9400008667,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8667,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8667,12011981,99999902,{AcademicYear},77777777,70000002
9400008668,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8668,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8668,12011981,99999902,{AcademicYear},77777777,70000002
9400008669,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8669,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8669,12011981,99999902,{AcademicYear},77777777,70000002
9400008670,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8670,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8670,12011981,99999902,{AcademicYear},77777777,70000002
9400008671,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8671,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8671,12011981,99999902,{AcademicYear},77777777,70000002
9400008672,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8672,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8672,12011981,99999902,{AcademicYear},77777777,70000002
9400008673,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8673,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8673,12011981,99999902,{AcademicYear},77777777,70000002
9400008674,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8674,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8674,12011981,99999902,{AcademicYear},77777777,70000002
9400008675,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8675,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8675,12011981,99999902,{AcademicYear},77777777,70000002
9400008676,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8676,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8676,12011981,99999902,{AcademicYear},77777777,70000002
9400008677,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8677,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8677,12011981,99999902,{AcademicYear},77777777,70000002
9400008678,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8678,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8678,12011981,99999902,{AcademicYear},77777777,70000002
9400008679,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8679,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8679,12011981,99999902,{AcademicYear},77777777,70000002
9400008680,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8680,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8680,12011981,99999902,{AcademicYear},77777777,70000002
9400008681,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8681,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8681,12011981,99999902,{AcademicYear},77777777,70000002
9400008682,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8682,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8682,12011981,99999902,{AcademicYear},77777777,70000002
9400008683,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8683,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8683,12011981,99999902,{AcademicYear},77777777,70000002
9400008684,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8684,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8684,12011981,99999902,{AcademicYear},77777777,70000002
9400008685,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8685,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8685,12011981,99999902,{AcademicYear},77777777,70000002
9400008686,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8686,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8686,12011981,99999902,{AcademicYear},77777777,70000002
9400008687,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8687,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8687,12011981,99999902,{AcademicYear},77777777,70000002
9400008688,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8688,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8688,12011981,99999902,{AcademicYear},77777777,70000002
9400008689,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8689,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8689,12011981,99999902,{AcademicYear},77777777,70000002
9400008690,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8690,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8690,12011981,99999902,{AcademicYear},77777777,70000002
9400008691,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8691,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8691,12011981,99999902,{AcademicYear},77777777,70000002
9400008692,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8692,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8692,12011981,99999902,{AcademicYear},77777777,70000002
9400008693,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8693,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8693,12011981,99999902,{AcademicYear},77777777,70000002
9400008694,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8694,K10-123456789012345678901234567890123456789012345678901234567890123456789-Test8694,12011981,99999902,{AcademicYear},77777777,70000002
